id,number_of_suggestions,number_of_plans,number_of_accept,number_of_accept_2,mobile_plan
12653.0,4,2,2.0,2,"DATASILVER, DATACALL"
12654.0,9,4,2.0,1,DATAGOLD
12655.0,5,3,0.0,0,Unknown
12661.0,3,2,0.0,0,Unknown
12662.0,4,4,0.0,0,Unknown
12663.0,5,3,0.0,0,Unknown
12668.0,7,4,4.0,1,DATACALL
12669.0,4,4,1.0,1,DATASILVER
12670.0,3,2,1.0,1,DATASILVER
12671.0,3,2,1.0,1,DATASILVER
12674.0,6,4,1.0,1,DATAGOLD
12676.0,3,3,1.0,1,SOCIALMEDIA
12678.0,3,2,1.0,1,DATASILVER
12680.0,2,2,0.0,0,Unknown
12683.0,5,4,1.0,1,SOCIALMEDIAGOLD
12685.0,4,3,0.0,0,Unknown
12687.0,6,5,3.0,2,"SOCIALMEDIA, DATACALL"
12688.0,6,4,1.0,1,SOCIALMEDIAGOLD
12689.0,5,3,1.0,1,DATAGOLD
12692.0,5,4,0.0,0,Unknown
12696.0,2,2,1.0,1,SOCIALMEDIAGOLD
12698.0,5,4,1.0,1,DATAGOLD
12700.0,4,3,1.0,1,DATASILVER
12702.0,1,1,0.0,0,Unknown
12703.0,6,4,1.0,1,DATASILVER
12705.0,1,1,0.0,0,Unknown
12706.0,2,1,1.0,1,DATASILVER
12707.0,7,5,1.0,1,SOCIALMEDIAGOLD
12708.0,7,4,0.0,0,Unknown
12710.0,3,3,3.0,2,"SOCIALMEDIAGOLD, DATACALL"
12711.0,5,4,0.0,0,Unknown
12712.0,4,2,0.0,0,Unknown
12713.0,3,2,1.0,1,SOCIALMEDIAGOLD
12714.0,5,3,1.0,1,SOCIALMEDIAGOLD
12715.0,3,3,1.0,1,SOCIALMEDIA
12716.0,5,4,0.0,0,Unknown
12717.0,5,4,3.0,2,"DATACALL, SOCIALMEDIA"
12719.0,3,3,1.0,1,SOCIALMEDIAGOLD
12723.0,5,3,0.0,0,Unknown
12725.0,4,4,1.0,1,SOCIALMEDIA
12728.0,1,1,1.0,1,SOCIALMEDIAGOLD
12729.0,5,4,2.0,2,"SOCIALMEDIA, DATAGOLD"
12732.0,3,1,2.0,1,DATASILVER
12733.0,2,2,0.0,0,Unknown
12735.0,5,4,0.0,0,Unknown
12736.0,2,2,0.0,0,Unknown
12737.0,4,3,1.0,1,DATACALL
12738.0,4,3,0.0,0,Unknown
12739.0,3,2,0.0,0,Unknown
12740.0,5,3,0.0,0,Unknown
12741.0,3,3,0.0,0,Unknown
12742.0,4,4,0.0,0,Unknown
12743.0,5,4,0.0,0,Unknown
12744.0,2,1,1.0,1,SOCIALMEDIAGOLD
12745.0,1,1,0.0,0,Unknown
12748.0,6,4,3.0,2,"SOCIALMEDIA, DATACALL"
12749.0,5,4,1.0,1,SOCIALMEDIAGOLD
12750.0,2,2,1.0,1,DATAGOLD
12751.0,4,3,0.0,0,Unknown
12752.0,8,3,0.0,0,Unknown
12753.0,3,3,1.0,1,SOCIALMEDIA
12755.0,3,3,1.0,1,DATAGOLD
12756.0,5,4,0.0,0,Unknown
12757.0,4,3,0.0,0,Unknown
12758.0,5,5,1.0,1,DATASILVER
12759.0,4,4,0.0,0,Unknown
12760.0,2,1,1.0,1,SOCIALMEDIAGOLD
12761.0,6,4,0.0,0,Unknown
12762.0,3,2,1.0,1,SOCIALMEDIAGOLD
12765.0,4,3,3.0,2,"DATAGOLD, DATACALL"
12766.0,3,3,1.0,1,DATASILVER
12767.0,4,3,2.0,1,SOCIALMEDIAGOLD
12768.0,2,1,0.0,0,Unknown
12769.0,1,1,0.0,0,Unknown
12771.0,4,3,0.0,0,Unknown
12772.0,3,2,1.0,1,DATACALL
12774.0,2,2,0.0,0,Unknown
12775.0,4,3,0.0,0,Unknown
12776.0,1,1,0.0,0,Unknown
12777.0,3,2,1.0,1,DATACALL
12778.0,6,4,0.0,0,Unknown
12780.0,3,2,0.0,0,Unknown
12781.0,4,3,2.0,2,"DATAGOLD, SOCIALMEDIA"
12782.0,4,2,0.0,0,Unknown
12783.0,5,4,0.0,0,Unknown
12784.0,3,2,0.0,0,Unknown
12785.0,5,3,2.0,1,DATACALL
12786.0,7,4,1.0,1,SOCIALMEDIAGOLD
12787.0,2,2,0.0,0,Unknown
12788.0,3,2,1.0,1,DATAGOLD
12789.0,1,1,0.0,0,Unknown
12790.0,5,4,1.0,1,DATASILVER
12795.0,2,1,0.0,0,Unknown
12801.0,2,2,0.0,0,Unknown
12802.0,6,4,0.0,0,Unknown
12803.0,3,2,1.0,1,DATASILVER
12806.0,5,4,0.0,0,Unknown
12807.0,8,4,1.0,1,DATASILVER
12809.0,4,3,0.0,0,Unknown
12810.0,8,4,0.0,0,Unknown
12811.0,1,1,0.0,0,Unknown
12812.0,4,3,1.0,1,DATAGOLD
12814.0,2,2,1.0,1,SOCIALMEDIAGOLD
12815.0,1,1,1.0,1,DATAGOLD
12817.0,7,4,1.0,1,SOCIALMEDIA
12818.0,1,1,1.0,1,DATAGOLD
12819.0,6,4,1.0,1,DATASILVER
12822.0,8,4,2.0,1,DATASILVER
12823.0,2,1,1.0,1,DATASILVER
12825.0,4,4,0.0,0,Unknown
12826.0,3,3,1.0,1,DATAGOLD
12827.0,1,1,1.0,1,DATAGOLD
12828.0,3,3,1.0,1,DATASILVER
12829.0,2,2,1.0,1,DATASILVER
12832.0,3,2,0.0,0,Unknown
12834.0,4,3,1.0,1,DATAGOLD
12835.0,1,1,1.0,1,SOCIALMEDIA
12836.0,1,1,1.0,1,SOCIALMEDIA
12837.0,4,3,1.0,1,DATACALL
12838.0,7,4,1.0,1,SOCIALMEDIAGOLD
12839.0,5,4,1.0,1,DATASILVER
12840.0,4,2,2.0,1,DATASILVER
12843.0,2,2,0.0,0,Unknown
12844.0,1,1,0.0,0,Unknown
12845.0,3,3,1.0,1,SOCIALMEDIA
12846.0,4,4,0.0,0,Unknown
12847.0,3,3,0.0,0,Unknown
12850.0,7,4,1.0,1,DATASILVER
12851.0,8,4,1.0,1,SOCIALMEDIA
12853.0,4,4,1.0,1,DATASILVER
12855.0,6,5,1.0,1,DATASILVER
12857.0,5,4,0.0,0,Unknown
12858.0,1,1,0.0,0,Unknown
12860.0,2,2,1.0,1,DATASILVER
12862.0,5,4,2.0,1,DATACALL
12863.0,6,4,0.0,0,Unknown
12865.0,2,2,0.0,0,Unknown
12867.0,8,4,0.0,0,Unknown
12870.0,6,4,1.0,1,DATASILVER
12872.0,5,3,1.0,1,SOCIALMEDIA
12876.0,5,4,1.0,1,SOCIALMEDIAGOLD
12877.0,6,3,1.0,1,DATAGOLD
12880.0,5,4,0.0,0,Unknown
12881.0,7,4,1.0,1,SOCIALMEDIAGOLD
12883.0,5,5,1.0,1,SOCIALMEDIAGOLD
12885.0,4,3,2.0,1,SOCIALMEDIA
12887.0,4,4,1.0,1,DATASILVER
12888.0,8,5,1.0,1,SOCIALMEDIA
12889.0,2,2,0.0,0,Unknown
12890.0,4,4,0.0,0,Unknown
12892.0,6,3,0.0,0,Unknown
12894.0,4,2,1.0,1,SOCIALMEDIAGOLD
12895.0,2,2,0.0,0,Unknown
12896.0,3,3,2.0,1,SOCIALMEDIAGOLD
12897.0,10,4,1.0,1,DATACALL
12899.0,4,3,0.0,0,Unknown
12901.0,5,4,1.0,1,DATASILVER
12902.0,1,1,1.0,1,SOCIALMEDIAGOLD
12903.0,2,2,1.0,1,SOCIALMEDIA
12904.0,3,3,1.0,1,DATACALL
12907.0,4,4,1.0,1,SOCIALMEDIAGOLD
12909.0,2,2,0.0,0,Unknown
12910.0,1,1,0.0,0,Unknown
12911.0,5,4,1.0,1,SOCIALMEDIA
12912.0,6,4,0.0,0,Unknown
12914.0,5,4,0.0,0,Unknown
12915.0,4,4,1.0,1,SOCIALMEDIAGOLD
12916.0,5,4,1.0,1,SOCIALMEDIA
12917.0,5,3,3.0,1,SOCIALMEDIA
12918.0,6,4,2.0,1,SOCIALMEDIA
12924.0,3,3,1.0,1,DATASILVER
12925.0,4,4,0.0,0,Unknown
12926.0,3,3,0.0,0,Unknown
12927.0,4,4,0.0,0,Unknown
12929.0,4,3,1.0,1,DATACALL
12930.0,1,1,1.0,1,SOCIALMEDIA
12931.0,2,1,1.0,1,SOCIALMEDIAGOLD
12935.0,1,1,1.0,1,DATACALL
12937.0,3,2,0.0,0,Unknown
12938.0,4,4,1.0,1,SOCIALMEDIAGOLD
12944.0,2,2,1.0,1,DATASILVER
12948.0,4,4,1.0,1,DATASILVER
12949.0,5,4,1.0,1,DATACALL
12950.0,3,1,3.0,1,SOCIALMEDIAGOLD
12952.0,2,2,0.0,0,Unknown
12954.0,1,1,1.0,1,SOCIALMEDIA
12959.0,2,2,0.0,0,Unknown
12960.0,1,1,0.0,0,Unknown
12961.0,4,3,0.0,0,Unknown
12966.0,5,4,0.0,0,Unknown
12968.0,2,2,0.0,0,Unknown
12971.0,4,3,1.0,1,SOCIALMEDIA
12973.0,2,2,1.0,1,DATACALL
12975.0,4,3,0.0,0,Unknown
12977.0,3,3,0.0,0,Unknown
12978.0,3,3,0.0,0,Unknown
12982.0,2,2,1.0,1,SOCIALMEDIAGOLD
12986.0,3,3,0.0,0,Unknown
12990.0,2,2,0.0,0,Unknown
12992.0,4,4,0.0,0,Unknown
12994.0,4,2,0.0,0,Unknown
12995.0,7,4,1.0,1,SOCIALMEDIA
13001.0,5,4,1.0,1,DATASILVER
13002.0,5,4,0.0,0,Unknown
13003.0,6,5,1.0,1,SOCIALMEDIAGOLD
13004.0,6,4,0.0,0,Unknown
13005.0,6,4,0.0,0,Unknown
13006.0,7,4,0.0,0,Unknown
13007.0,3,3,1.0,1,SOCIALMEDIAGOLD
13008.0,4,3,0.0,0,Unknown
13009.0,3,2,0.0,0,Unknown
13010.0,3,3,2.0,2,"DATAGOLD, SOCIALMEDIAGOLD"
13011.0,1,1,0.0,0,Unknown
13014.0,5,3,0.0,0,Unknown
13015.0,1,1,1.0,1,DATACALL
13016.0,4,3,2.0,1,DATASILVER
13017.0,1,1,0.0,0,Unknown
13018.0,2,2,0.0,0,Unknown
13021.0,6,4,0.0,0,Unknown
13023.0,3,3,0.0,0,Unknown
13025.0,1,1,1.0,1,DATACALL
13026.0,6,4,2.0,1,SOCIALMEDIAGOLD
13027.0,5,4,2.0,1,SOCIALMEDIA
13029.0,4,4,0.0,0,Unknown
13032.0,2,2,0.0,0,Unknown
13033.0,4,3,0.0,0,Unknown
13034.0,6,3,1.0,1,SOCIALMEDIAGOLD
13035.0,5,4,1.0,1,SOCIALMEDIA
13036.0,5,4,0.0,0,Unknown
13037.0,4,4,0.0,0,Unknown
13039.0,3,2,0.0,0,Unknown
13040.0,6,4,0.0,0,Unknown
13042.0,3,2,1.0,1,SOCIALMEDIA
13046.0,6,4,1.0,1,SOCIALMEDIAGOLD
13048.0,4,4,1.0,1,SOCIALMEDIAGOLD
13049.0,6,5,1.0,1,DATACALL
13053.0,1,1,1.0,1,SOCIALMEDIA
13054.0,5,4,1.0,1,DATACALL
13055.0,3,2,0.0,0,Unknown
13056.0,1,1,1.0,1,DATASILVER
13058.0,9,4,0.0,0,Unknown
13060.0,2,2,1.0,1,SOCIALMEDIA
13061.0,4,3,3.0,1,SOCIALMEDIA
13062.0,1,1,1.0,1,SOCIALMEDIA
13063.0,3,2,2.0,1,DATAGOLD
13064.0,6,4,2.0,1,DATASILVER
13067.0,6,5,0.0,0,Unknown
13068.0,1,1,1.0,1,SOCIALMEDIA
13069.0,3,3,2.0,2,"SOCIALMEDIA, DATASILVER"
13070.0,5,4,1.0,1,SOCIALMEDIAGOLD
13072.0,3,3,1.0,1,DATACALL
13073.0,3,3,0.0,0,Unknown
13074.0,6,4,0.0,0,Unknown
13075.0,1,1,0.0,0,Unknown
13077.0,3,3,0.0,0,Unknown
13078.0,5,4,0.0,0,Unknown
13079.0,4,3,2.0,2,"DATASILVER, SOCIALMEDIA"
13080.0,1,1,1.0,1,SOCIALMEDIA
13084.0,2,1,0.0,0,Unknown
13086.0,6,5,1.0,1,DATASILVER
13087.0,1,1,0.0,0,Unknown
13093.0,4,3,0.0,0,Unknown
13094.0,2,2,1.0,1,DATASILVER
13096.0,3,1,0.0,0,Unknown
13097.0,4,3,1.0,1,SOCIALMEDIA
13098.0,6,4,1.0,1,DATASILVER
13099.0,1,1,1.0,1,SOCIALMEDIAGOLD
13100.0,1,1,2.0,1,DATASILVER
13101.0,4,3,0.0,0,Unknown
13102.0,1,1,0.0,0,Unknown
13103.0,4,1,1.0,1,DATACALL
13106.0,8,4,3.0,1,DATASILVER
13109.0,5,4,1.0,1,SOCIALMEDIA
13110.0,3,2,1.0,1,SOCIALMEDIAGOLD
13113.0,2,2,1.0,1,DATAGOLD
13114.0,2,2,0.0,0,Unknown
13118.0,3,2,0.0,0,Unknown
13120.0,3,3,0.0,0,Unknown
13121.0,2,2,1.0,1,SOCIALMEDIAGOLD
13123.0,2,2,2.0,2,"DATASILVER, SOCIALMEDIA"
13124.0,3,3,0.0,0,Unknown
13125.0,5,3,2.0,1,SOCIALMEDIA
13128.0,3,3,0.0,0,Unknown
13130.0,7,4,1.0,1,DATAGOLD
13133.0,2,2,2.0,2,"DATAGOLD, DATASILVER"
13134.0,4,3,2.0,1,SOCIALMEDIA
13135.0,5,3,0.0,0,Unknown
13137.0,4,3,0.0,0,Unknown
13140.0,2,2,0.0,0,Unknown
13141.0,5,3,1.0,1,SOCIALMEDIA
13142.0,7,4,1.0,1,SOCIALMEDIA
13143.0,4,2,0.0,0,Unknown
13144.0,2,2,1.0,1,SOCIALMEDIAGOLD
13145.0,5,4,1.0,1,SOCIALMEDIA
13147.0,3,2,0.0,0,Unknown
13152.0,5,4,0.0,0,Unknown
13153.0,5,4,1.0,1,SOCIALMEDIAGOLD
13154.0,7,4,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
13155.0,2,2,1.0,1,SOCIALMEDIA
13156.0,3,2,2.0,1,DATASILVER
13160.0,5,4,1.0,1,SOCIALMEDIA
13161.0,4,3,0.0,0,Unknown
13162.0,4,4,0.0,0,Unknown
13167.0,2,2,0.0,0,Unknown
13169.0,6,4,0.0,0,Unknown
13170.0,7,3,2.0,1,SOCIALMEDIAGOLD
13171.0,2,2,0.0,0,Unknown
13173.0,4,3,1.0,1,DATASILVER
13174.0,3,3,1.0,1,SOCIALMEDIAGOLD
13175.0,1,1,1.0,1,SOCIALMEDIA
13176.0,5,4,1.0,1,SOCIALMEDIA
13178.0,7,4,0.0,0,Unknown
13180.0,4,2,0.0,0,Unknown
13181.0,2,2,0.0,0,Unknown
13184.0,3,2,2.0,1,SOCIALMEDIA
13187.0,1,1,0.0,0,Unknown
13188.0,1,1,1.0,1,DATASILVER
13191.0,7,4,0.0,0,Unknown
13192.0,3,3,1.0,1,DATASILVER
13195.0,3,3,1.0,1,DATASILVER
13196.0,3,2,0.0,0,Unknown
13198.0,4,3,1.0,1,DATAGOLD
13199.0,6,3,1.0,1,SOCIALMEDIA
13201.0,6,3,1.0,1,DATAGOLD
13202.0,1,1,0.0,0,Unknown
13204.0,4,4,1.0,1,SOCIALMEDIAGOLD
13205.0,3,2,1.0,1,SOCIALMEDIAGOLD
13206.0,2,2,2.0,2,"DATAGOLD, DATASILVER"
13207.0,3,2,0.0,0,Unknown
13209.0,5,4,1.0,1,DATAGOLD
13210.0,2,1,1.0,1,SOCIALMEDIAGOLD
13211.0,2,2,0.0,0,Unknown
13212.0,5,4,0.0,0,Unknown
13214.0,5,4,1.0,1,DATACALL
13215.0,5,4,0.0,0,Unknown
13216.0,1,1,0.0,0,Unknown
13217.0,4,3,1.0,1,DATASILVER
13218.0,2,1,0.0,0,Unknown
13221.0,9,4,0.0,0,Unknown
13222.0,8,4,3.0,1,DATAGOLD
13228.0,2,2,1.0,1,SOCIALMEDIAGOLD
13231.0,3,2,1.0,1,DATACALL
13232.0,4,3,1.0,1,DATASILVER
13235.0,4,3,0.0,0,Unknown
13237.0,8,4,2.0,1,DATACALL
13239.0,3,3,0.0,0,Unknown
13242.0,4,3,1.0,1,DATASILVER
13243.0,5,4,1.0,1,DATACALL
13245.0,4,3,0.0,0,Unknown
13247.0,6,4,0.0,0,Unknown
13249.0,3,3,2.0,2,"DATASILVER, SOCIALMEDIAGOLD"
13250.0,2,2,2.0,2,"SOCIALMEDIA, DATAGOLD"
13251.0,4,3,0.0,0,Unknown
13252.0,2,2,0.0,0,Unknown
13255.0,4,2,1.0,1,SOCIALMEDIAGOLD
13258.0,4,3,0.0,0,Unknown
13259.0,4,4,1.0,1,DATAGOLD
13260.0,2,2,1.0,1,DATACALL
13262.0,6,5,0.0,0,Unknown
13263.0,5,4,0.0,0,Unknown
13266.0,5,5,1.0,1,SOCIALMEDIAGOLD
13267.0,3,2,0.0,0,Unknown
13268.0,3,2,1.0,1,DATASILVER
13269.0,1,1,1.0,1,DATASILVER
13270.0,5,5,1.0,1,SOCIALMEDIA
13273.0,10,4,0.0,0,Unknown
13274.0,5,4,1.0,1,SOCIALMEDIA
13276.0,5,4,1.0,1,DATASILVER
13277.0,1,1,0.0,0,Unknown
13278.0,5,4,0.0,0,Unknown
13280.0,8,4,3.0,2,"DATASILVER, DATAGOLD"
13284.0,5,3,0.0,0,Unknown
13285.0,3,3,0.0,0,Unknown
13286.0,6,5,2.0,2,"DATASILVER, SOCIALMEDIA"
13287.0,2,1,2.0,1,DATACALL
13289.0,7,4,1.0,1,SOCIALMEDIA
13290.0,1,1,0.0,0,Unknown
13292.0,2,1,0.0,0,Unknown
13294.0,1,1,1.0,1,DATASILVER
13296.0,5,3,1.0,1,SOCIALMEDIA
13297.0,4,3,2.0,1,DATASILVER
13298.0,5,4,3.0,2,"DATASILVER, SOCIALMEDIA"
13300.0,3,2,2.0,1,DATASILVER
13301.0,5,3,1.0,1,DATASILVER
13302.0,4,4,1.0,1,DATASILVER
13303.0,5,4,0.0,0,Unknown
13307.0,4,3,0.0,0,Unknown
13308.0,5,2,2.0,1,DATAGOLD
13309.0,4,3,0.0,0,Unknown
13310.0,7,2,0.0,0,Unknown
13312.0,4,3,1.0,1,SOCIALMEDIAGOLD
13313.0,5,5,1.0,1,DATASILVER
13314.0,2,1,1.0,1,DATASILVER
13317.0,3,1,0.0,0,Unknown
13319.0,7,5,1.0,1,SOCIALMEDIA
13320.0,5,3,0.0,0,Unknown
13321.0,5,5,1.0,1,DATASILVER
13322.0,3,3,1.0,1,SOCIALMEDIAGOLD
13325.0,2,2,1.0,1,SOCIALMEDIA
13326.0,3,3,0.0,0,Unknown
13327.0,1,1,1.0,1,SOCIALMEDIAGOLD
13328.0,2,2,0.0,0,Unknown
13329.0,3,2,2.0,1,SOCIALMEDIAGOLD
13331.0,2,2,0.0,0,Unknown
13333.0,4,3,1.0,1,SOCIALMEDIAGOLD
13335.0,4,4,1.0,1,DATASILVER
13336.0,6,4,3.0,1,SOCIALMEDIAGOLD
13342.0,1,1,1.0,1,SOCIALMEDIAGOLD
13343.0,2,2,0.0,0,Unknown
13344.0,5,4,1.0,1,DATASILVER
13346.0,2,2,0.0,0,Unknown
13347.0,2,2,0.0,0,Unknown
13349.0,4,3,1.0,1,SOCIALMEDIAGOLD
13351.0,3,2,0.0,0,Unknown
13354.0,4,4,0.0,0,Unknown
13355.0,4,2,2.0,1,DATACALL
13356.0,2,2,1.0,1,SOCIALMEDIA
13357.0,5,3,1.0,1,DATACALL
13363.0,3,3,1.0,1,SOCIALMEDIAGOLD
13364.0,3,3,1.0,1,SOCIALMEDIA
13365.0,3,2,0.0,0,Unknown
13367.0,2,2,1.0,1,DATASILVER
13369.0,3,3,1.0,1,SOCIALMEDIA
13370.0,2,2,0.0,0,Unknown
13373.0,4,3,0.0,0,Unknown
13374.0,3,2,2.0,1,SOCIALMEDIAGOLD
13375.0,5,3,1.0,1,SOCIALMEDIAGOLD
13379.0,1,1,0.0,0,Unknown
13380.0,9,5,0.0,0,Unknown
13381.0,4,4,1.0,1,DATASILVER
13382.0,2,2,0.0,0,Unknown
13383.0,5,2,0.0,0,Unknown
13384.0,5,4,1.0,1,SOCIALMEDIA
13386.0,7,4,0.0,0,Unknown
13387.0,3,3,1.0,1,DATAGOLD
13388.0,7,4,0.0,0,Unknown
13389.0,5,4,1.0,1,DATAGOLD
13390.0,6,4,0.0,0,Unknown
13391.0,6,5,1.0,1,DATACALL
13392.0,5,4,1.0,1,SOCIALMEDIAGOLD
13395.0,1,1,0.0,0,Unknown
13396.0,1,1,0.0,0,Unknown
13398.0,4,3,1.0,1,DATASILVER
13399.0,4,3,3.0,3,"DATASILVER, DATACALL, SOCIALMEDIAGOLD"
13400.0,6,3,1.0,1,SOCIALMEDIA
13401.0,5,4,2.0,2,"DATASILVER, SOCIALMEDIA"
13403.0,3,2,1.0,1,DATACALL
13404.0,3,2,0.0,0,Unknown
13406.0,1,1,1.0,1,SOCIALMEDIA
13408.0,3,3,1.0,1,SOCIALMEDIAGOLD
13411.0,2,2,1.0,1,DATASILVER
13413.0,7,5,0.0,0,Unknown
13414.0,1,1,0.0,0,Unknown
13415.0,2,2,0.0,0,Unknown
13416.0,1,1,1.0,1,SOCIALMEDIA
13418.0,1,1,1.0,1,DATASILVER
13420.0,2,1,2.0,1,DATASILVER
13421.0,4,3,1.0,1,DATASILVER
13423.0,4,3,0.0,0,Unknown
13424.0,6,4,0.0,0,Unknown
13425.0,4,2,0.0,0,Unknown
13426.0,1,1,0.0,0,Unknown
13427.0,6,4,0.0,0,Unknown
13428.0,5,4,1.0,1,SOCIALMEDIAGOLD
13429.0,2,2,0.0,0,Unknown
13432.0,3,3,1.0,1,SOCIALMEDIA
13433.0,6,4,0.0,0,Unknown
13434.0,3,2,2.0,1,DATASILVER
13435.0,5,4,0.0,0,Unknown
13436.0,6,3,1.0,1,DATASILVER
13437.0,2,2,0.0,0,Unknown
13439.0,2,2,1.0,1,DATASILVER
13440.0,3,2,0.0,0,Unknown
13442.0,2,2,1.0,1,DATACALL
13443.0,4,4,0.0,0,Unknown
13444.0,4,4,0.0,0,Unknown
13446.0,2,2,0.0,0,Unknown
13448.0,4,3,1.0,1,SOCIALMEDIA
13451.0,6,4,1.0,1,DATAGOLD
13453.0,2,2,0.0,0,Unknown
13454.0,5,4,1.0,1,SOCIALMEDIA
13455.0,5,4,1.0,1,SOCIALMEDIAGOLD
13457.0,3,3,1.0,1,SOCIALMEDIAGOLD
13458.0,1,1,1.0,1,DATASILVER
13459.0,7,4,1.0,1,DATASILVER
13461.0,5,4,1.0,1,DATASILVER
13464.0,3,3,0.0,0,Unknown
13466.0,1,1,0.0,0,Unknown
13467.0,4,3,0.0,0,Unknown
13468.0,3,3,0.0,0,Unknown
13469.0,2,2,1.0,1,SOCIALMEDIA
13471.0,5,4,0.0,0,Unknown
13472.0,5,3,1.0,1,SOCIALMEDIA
13473.0,5,4,0.0,0,Unknown
13474.0,3,2,2.0,1,DATASILVER
13475.0,6,4,0.0,0,Unknown
13476.0,1,1,0.0,0,Unknown
13477.0,6,4,1.0,1,SOCIALMEDIA
13478.0,1,1,1.0,1,SOCIALMEDIAGOLD
13482.0,3,3,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
13483.0,2,2,1.0,1,DATASILVER
13484.0,3,2,1.0,1,DATASILVER
13485.0,7,4,1.0,1,DATACALL
13488.0,2,2,1.0,1,SOCIALMEDIAGOLD
13491.0,6,4,0.0,0,Unknown
13492.0,6,5,2.0,1,SOCIALMEDIA
13494.0,2,2,0.0,0,Unknown
13495.0,2,1,0.0,0,Unknown
13496.0,4,2,0.0,0,Unknown
13498.0,4,4,1.0,1,SOCIALMEDIAGOLD
13499.0,2,2,1.0,1,DATASILVER
13503.0,1,1,1.0,1,DATASILVER
13506.0,1,1,1.0,1,SOCIALMEDIAGOLD
13507.0,7,4,0.0,0,Unknown
13510.0,1,1,1.0,1,SOCIALMEDIA
13511.0,6,4,1.0,1,SOCIALMEDIAGOLD
13513.0,1,1,1.0,1,SOCIALMEDIA
13514.0,4,3,1.0,1,DATASILVER
13516.0,4,3,0.0,0,Unknown
13517.0,4,3,2.0,1,DATASILVER
13519.0,1,1,1.0,1,DATASILVER
13522.0,2,2,1.0,1,DATASILVER
13524.0,4,3,0.0,0,Unknown
13525.0,1,1,1.0,1,SOCIALMEDIA
13526.0,4,3,0.0,0,Unknown
13527.0,4,3,0.0,0,Unknown
13530.0,2,2,1.0,1,SOCIALMEDIAGOLD
13533.0,7,5,3.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
13534.0,4,3,1.0,1,SOCIALMEDIA
13535.0,3,3,0.0,0,Unknown
13537.0,5,2,0.0,0,Unknown
13538.0,2,2,0.0,0,Unknown
13539.0,4,4,0.0,0,Unknown
13540.0,5,2,0.0,0,Unknown
13541.0,3,3,0.0,0,Unknown
13546.0,2,2,0.0,0,Unknown
13549.0,2,2,0.0,0,Unknown
13552.0,4,3,0.0,0,Unknown
13553.0,6,4,0.0,0,Unknown
13555.0,4,4,0.0,0,Unknown
13556.0,2,2,0.0,0,Unknown
13558.0,4,3,1.0,1,DATASILVER
13559.0,6,4,0.0,0,Unknown
13561.0,4,3,1.0,1,DATASILVER
13563.0,5,4,0.0,0,Unknown
13564.0,4,3,1.0,1,DATAGOLD
13565.0,1,1,1.0,1,DATACALL
13567.0,2,2,0.0,0,Unknown
13568.0,1,1,1.0,1,DATACALL
13570.0,4,4,1.0,1,SOCIALMEDIAGOLD
13571.0,4,3,1.0,1,SOCIALMEDIAGOLD
13573.0,5,3,0.0,0,Unknown
13575.0,4,3,1.0,1,DATASILVER
13576.0,4,4,0.0,0,Unknown
13577.0,4,3,1.0,1,DATASILVER
13578.0,5,2,2.0,2,"SOCIALMEDIAGOLD, DATACALL"
13579.0,2,2,1.0,1,DATAGOLD
13580.0,5,4,1.0,1,SOCIALMEDIAGOLD
13581.0,4,3,0.0,0,Unknown
13582.0,5,5,0.0,0,Unknown
13584.0,6,4,1.0,1,SOCIALMEDIAGOLD
13587.0,2,2,2.0,2,"SOCIALMEDIA, DATAGOLD"
13588.0,4,3,0.0,0,Unknown
13589.0,2,1,0.0,0,Unknown
13590.0,2,2,1.0,1,DATASILVER
13591.0,5,5,1.0,1,DATACALL
13592.0,7,4,0.0,0,Unknown
13593.0,3,2,3.0,1,SOCIALMEDIA
13594.0,5,3,0.0,0,Unknown
13595.0,3,2,2.0,1,SOCIALMEDIAGOLD
13596.0,2,2,0.0,0,Unknown
13598.0,5,5,0.0,0,Unknown
13601.0,2,2,0.0,0,Unknown
13603.0,6,4,1.0,1,DATASILVER
13604.0,5,2,0.0,0,Unknown
13607.0,2,1,2.0,1,SOCIALMEDIAGOLD
13609.0,2,2,1.0,1,DATAGOLD
13610.0,6,4,0.0,0,Unknown
13617.0,4,3,0.0,0,Unknown
13618.0,7,5,0.0,0,Unknown
13619.0,2,2,0.0,0,Unknown
13620.0,5,4,1.0,1,DATAGOLD
13621.0,4,4,1.0,1,SOCIALMEDIA
13622.0,5,4,1.0,1,SOCIALMEDIAGOLD
13623.0,2,1,0.0,0,Unknown
13624.0,1,1,0.0,0,Unknown
13625.0,2,2,1.0,1,DATAGOLD
13627.0,3,3,0.0,0,Unknown
13629.0,2,2,0.0,0,Unknown
13630.0,3,3,1.0,1,SOCIALMEDIA
13631.0,3,2,0.0,0,Unknown
13632.0,5,3,3.0,2,"DATASILVER, DATAGOLD"
13633.0,5,4,0.0,0,Unknown
13634.0,6,4,1.0,1,DATASILVER
13635.0,5,4,0.0,0,Unknown
13638.0,4,3,0.0,0,Unknown
13639.0,3,3,0.0,0,Unknown
13640.0,2,2,0.0,0,Unknown
13641.0,5,4,1.0,1,DATAGOLD
13642.0,3,2,3.0,1,SOCIALMEDIAGOLD
